PERIOD,Species,Country,VALUE,Mean SST,Min SST,Max SST
2013,Marine fishes nei,Malaysia,155249.0,29.920503194731943,26.26,35.0
2013,Marine fishes nei,Myanmar,1042127.0,28.74826225598936,24.51,31.65
2013,Sardinellas nei,Philippines,323744.0,28.951442368765427,22.76,33.54
2013,Stolephorus anchovies nei,Philippines,68425.0,28.951442368765427,22.76,33.54
2013,Kawakawa,Philippines,36100.0,28.951442368765427,22.76,33.54
2013,Skipjack tuna,Philippines,0.0,28.951442368765427,22.76,33.54
2013,Skipjack tuna,Philippines,0.0,28.951442368765427,22.76,33.54
2013,Skipjack tuna,Philippines,134484.0,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,23.0,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,0.0,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,49.0,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,56.0,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,187.077,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,187.077,28.951442368765427,22.76,33.54
2013,Yellowfin tuna,Philippines,88016.0,28.951442368765427,22.76,33.54
2013,Scads nei,Philippines,276697.0,28.951442368765427,22.76,33.54
2013,Short mackerel,Philippines,43180.0,28.951442368765427,22.76,33.54
2013,Marine fishes nei,Philippines,0.0,28.951442368765427,22.76,33.54
2013,Marine fishes nei,Philippines,0.0,28.951442368765427,22.76,33.54
2013,Marine fishes nei,Philippines,14768.0,28.951442368765427,22.76,33.54
2013,Common squids nei,Philippines,57183.0,28.951442368765427,22.76,33.54
2013,Skipjack tuna,Singapore,3.0,29.910530303030303,27.72,32.23
2013,Scads nei,Singapore,34.0,29.910530303030303,27.72,32.23
2013,Indian mackerels nei,Singapore,43.0,29.910530303030303,27.72,32.23
2013,Marine fishes nei,Singapore,266.0,29.910530303030303,27.72,32.23
2013,Common squids nei,Singapore,40.0,29.910530303030303,27.72,32.23
2013,Sardinellas nei,Thailand,11456.0,29.61328328793008,26.41,34.13
2013,Sardinellas nei,Thailand,60441.0,29.61328328793008,26.41,34.13
2013,Kawakawa,Thailand,0.0,29.61328328793008,26.41,34.13
2013,Kawakawa,Thailand,4710.46,29.61328328793008,26.41,34.13
2013,Kawakawa,Thailand,10757.0,29.61328328793008,26.41,34.13
2013,Skipjack tuna,Thailand,0.0,29.61328328793008,26.41,34.13
2013,Skipjack tuna,Thailand,0.0,29.61328328793008,26.41,34.13
2013,Yellowfin tuna,Thailand,56.719,29.61328328793008,26.41,34.13
2013,Yellowfin tuna,Thailand,0.116,29.61328328793008,26.41,34.13
2013,Indian mackerels nei,Thailand,18094.0,29.61328328793008,26.41,34.13
2013,Indian mackerels nei,Thailand,127206.0,29.61328328793008,26.41,34.13
2013,Marine fishes nei,Thailand,3.0,29.61328328793008,26.41,34.13
2013,Marine fishes nei,Thailand,129631.0,29.61328328793008,26.41,34.13
2013,Marine fishes nei,Thailand,363748.0,29.61328328793008,26.41,34.13
2013,Common squids nei,Thailand,12082.0,29.61328328793008,26.41,34.13
2013,Common squids nei,Thailand,63499.0,29.61328328793008,26.41,34.13
2014,Marine fishes nei,Cambodia,79426.0,29.613229166666667,27.43,32.09
2014,Stolephorus anchovies nei,Indonesia,85634.0,29.284596402849203,24.07,35.0
2014,Stolephorus anchovies nei,Indonesia,113592.0,29.284596402849203,24.07,35.0
2014,Kawakawa,Indonesia,44567.809,29.284596402849203,24.07,35.0
2014,Kawakawa,Indonesia,165011.0,29.284596402849203,24.07,35.0
2014,Skipjack tuna,Indonesia,85799.224,29.284596402849203,24.07,35.0
2014,Skipjack tuna,Indonesia,322841.0,29.284596402849203,24.07,35.0
2014,Yellowfin tuna,Indonesia,25238.895,29.284596402849203,24.07,35.0
2014,Yellowfin tuna,Indonesia,136209.0,29.284596402849203,24.07,35.0
2014,Scads nei,Indonesia,57063.0,29.284596402849203,24.07,35.0
2014,Scads nei,Indonesia,319213.0,29.284596402849203,24.07,35.0
2014,Short mackerel,Indonesia,98398.0,29.284596402849203,24.07,35.0
2014,Short mackerel,Indonesia,171013.0,29.284596402849203,24.07,35.0
2014,Marine fishes nei,Indonesia,80986.4,29.284596402849203,24.07,35.0
2014,Marine fishes nei,Indonesia,590487.0,29.284596402849203,24.07,35.0
2014,Common squids nei,Indonesia,38289.0,29.284596402849203,24.07,35.0
2014,Common squids nei,Indonesia,112334.0,29.284596402849203,24.07,35.0
2014,Stolephorus anchovies nei,Malaysia,5676.0,29.776957525800103,24.95,35.0
2014,Stolephorus anchovies nei,Malaysia,19161.0,29.776957525800103,24.95,35.0
2014,Kawakawa,Malaysia,6643.0,29.776957525800103,24.95,35.0
2014,Kawakawa,Malaysia,22890.0,29.776957525800103,24.95,35.0
2014,Skipjack tuna,Malaysia,0.0,29.776957525800103,24.95,35.0
2014,Skipjack tuna,Malaysia,0.11,29.776957525800103,24.95,35.0
2014,Skipjack tuna,Malaysia,4689.0,29.776957525800103,24.95,35.0
2014,Yellowfin tuna,Malaysia,77.32,29.776957525800103,24.95,35.0
2014,Yellowfin tuna,Malaysia,0.0,29.776957525800103,24.95,35.0
2014,Yellowfin tuna,Malaysia,5783.0,29.776957525800103,24.95,35.0
2014,Indian mackerels nei,Malaysia,157181.0,29.776957525800103,24.95,35.0
2014,Indian mackerels nei,Malaysia,24195.0,29.776957525800103,24.95,35.0
2014,Marine fishes nei,Malaysia,160424.141,29.776957525800103,24.95,35.0
2014,Marine fishes nei,Malaysia,146142.0,29.776957525800103,24.95,35.0
2014,Marine fishes nei,Myanmar,1077905.0,28.842595280013413,24.8,32.52
2014,Sardinellas nei,Philippines,354423.0,28.77359235126966,22.47,32.81
2014,Stolephorus anchovies nei,Philippines,71855.0,28.77359235126966,22.47,32.81
2014,Kawakawa,Philippines,35514.0,28.77359235126966,22.47,32.81
2014,Skipjack tuna,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Skipjack tuna,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Skipjack tuna,Philippines,170444.0,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,19.0,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,57.0,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,65.502,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,65.502,28.77359235126966,22.47,32.81
2014,Yellowfin tuna,Philippines,107890.0,28.77359235126966,22.47,32.81
2014,Scads nei,Philippines,265806.0,28.77359235126966,22.47,32.81
2014,Short mackerel,Philippines,39602.0,28.77359235126966,22.47,32.81
2014,Marine fishes nei,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Marine fishes nei,Philippines,0.0,28.77359235126966,22.47,32.81
2014,Marine fishes nei,Philippines,13571.0,28.77359235126966,22.47,32.81
2014,Common squids nei,Philippines,55693.0,28.77359235126966,22.47,32.81
2014,Skipjack tuna,Singapore,1.0,29.89583333333333,26.41,32.67
2014,Scads nei,Singapore,32.0,29.89583333333333,26.41,32.67
2014,Indian mackerels nei,Singapore,18.0,29.89583333333333,26.41,32.67
2014,Marine fishes nei,Singapore,222.0,29.89583333333333,26.41,32.67
2014,Common squids nei,Singapore,39.0,29.89583333333333,26.41,32.67
2014,Sardinellas nei,Thailand,12786.0,29.731243455843696,25.82,35.0
2014,Sardinellas nei,Thailand,62573.0,29.731243455843696,25.82,35.0
2014,Kawakawa,Thailand,0.0,29.731243455843696,25.82,35.0
2014,Kawakawa,Thailand,5610.1,29.731243455843696,25.82,35.0
2014,Kawakawa,Thailand,11435.0,29.731243455843696,25.82,35.0
2014,Skipjack tuna,Thailand,0.0,29.731243455843696,25.82,35.0
2014,Skipjack tuna,Thailand,0.0,29.731243455843696,25.82,35.0
2014,Yellowfin tuna,Thailand,186.806,29.731243455843696,25.82,35.0
2014,Yellowfin tuna,Thailand,0.0,29.731243455843696,25.82,35.0
2014,Indian mackerels nei,Thailand,16506.0,29.731243455843696,25.82,35.0
2014,Indian mackerels nei,Thailand,128835.0,29.731243455843696,25.82,35.0
2014,Marine fishes nei,Thailand,56.0,29.731243455843696,25.82,35.0
2014,Marine fishes nei,Thailand,111323.0,29.731243455843696,25.82,35.0
2014,Marine fishes nei,Thailand,353220.0,29.731243455843696,25.82,35.0
2014,Common squids nei,Thailand,11991.0,29.731243455843696,25.82,35.0
2014,Common squids nei,Thailand,55696.0,29.731243455843696,25.82,35.0
2015,Marine fishes nei,Cambodia,88189.154,29.63114583333333,27.57,32.38
2015,Stolephorus anchovies nei,Indonesia,88757.0,29.187509741355527,21.74,35.0
2015,Stolephorus anchovies nei,Indonesia,117878.0,29.187509741355527,21.74,35.0
2015,Kawakawa,Indonesia,43807.161,29.187509741355527,21.74,35.0
2015,Kawakawa,Indonesia,160880.0,29.187509741355527,21.74,35.0
2015,Skipjack tuna,Indonesia,84588.704,29.187509741355527,21.74,35.0
2015,Skipjack tuna,Indonesia,263319.0,29.187509741355527,21.74,35.0
2015,Yellowfin tuna,Indonesia,25941.577,29.187509741355527,21.74,35.0
2015,Yellowfin tuna,Indonesia,146020.0,29.187509741355527,21.74,35.0
2015,Scads nei,Indonesia,65000.0,29.187509741355527,21.74,35.0
2015,Scads nei,Indonesia,28914.0,29.187509741355527,21.74,35.0
2015,Short mackerel,Indonesia,104027.0,29.187509741355527,21.74,35.0
2015,Short mackerel,Indonesia,221747.0,29.187509741355527,21.74,35.0
2015,Marine fishes nei,Indonesia,96330.694,29.187509741355527,21.74,35.0
2015,Marine fishes nei,Indonesia,970869.0,29.187509741355527,21.74,35.0
2015,Common squids nei,Indonesia,52651.0,29.187509741355527,21.74,35.0
2015,Common squids nei,Indonesia,168832.0,29.187509741355527,21.74,35.0
2015,Stolephorus anchovies nei,Malaysia,3954.0,29.77065276655672,25.24,35.0
2015,Stolephorus anchovies nei,Malaysia,18139.0,29.77065276655672,25.24,35.0
2015,Kawakawa,Malaysia,8189.0,29.77065276655672,25.24,35.0
2015,Kawakawa,Malaysia,15806.0,29.77065276655672,25.24,35.0
2015,Skipjack tuna,Malaysia,0.0,29.77065276655672,25.24,35.0
2015,Skipjack tuna,Malaysia,1.0,29.77065276655672,25.24,35.0
2015,Skipjack tuna,Malaysia,5750.0,29.77065276655672,25.24,35.0
2015,Yellowfin tuna,Malaysia,144.493,29.77065276655672,25.24,35.0
2015,Yellowfin tuna,Malaysia,0.0,29.77065276655672,25.24,35.0
2015,Yellowfin tuna,Malaysia,2650.0,29.77065276655672,25.24,35.0
2015,Indian mackerels nei,Malaysia,162990.0,29.77065276655672,25.24,35.0
2015,Indian mackerels nei,Malaysia,27098.0,29.77065276655672,25.24,35.0
2015,Marine fishes nei,Malaysia,159034.409,29.77065276655672,25.24,35.0
2015,Marine fishes nei,Malaysia,137527.0,29.77065276655672,25.24,35.0
2015,Marine fishes nei,Myanmar,1067300.0,28.988827217937253,24.66,31.94
2015,Sardinellas nei,Philippines,378897.0,28.7937840549295,22.91,32.96
2015,Stolephorus anchovies nei,Philippines,64007.0,28.7937840549295,22.91,32.96
2015,Kawakawa,Philippines,34671.0,28.7937840549295,22.91,32.96
2015,Skipjack tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Skipjack tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Skipjack tuna,Philippines,146789.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Yellowfin tuna,Philippines,94034.0,28.7937840549295,22.91,32.96
2015,Scads nei,Philippines,230586.0,28.7937840549295,22.91,32.96
2015,Short mackerel,Philippines,38881.0,28.7937840549295,22.91,32.96
2015,Marine fishes nei,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Marine fishes nei,Philippines,0.0,28.7937840549295,22.91,32.96
2015,Marine fishes nei,Philippines,12474.0,28.7937840549295,22.91,32.96
2015,Common squids nei,Philippines,52949.0,28.7937840549295,22.91,32.96
2015,Skipjack tuna,Singapore,1.0,30.019166666666667,28.01,33.25
2015,Scads nei,Singapore,47.0,30.019166666666667,28.01,33.25
2015,Indian mackerels nei,Singapore,0.0,30.019166666666667,28.01,33.25
2015,Marine fishes nei,Singapore,142.0,30.019166666666667,28.01,33.25
2015,Common squids nei,Singapore,38.0,30.019166666666667,28.01,33.25
2015,Sardinellas nei,Thailand,10974.0,29.83895854841497,26.26,34.27
2015,Sardinellas nei,Thailand,70077.0,29.83895854841497,26.26,34.27
2015,Kawakawa,Thailand,0.0,29.83895854841497,26.26,34.27
2015,Kawakawa,Thailand,7065.6,29.83895854841497,26.26,34.27
2015,Kawakawa,Thailand,10750.0,29.83895854841497,26.26,34.27
2015,Skipjack tuna,Thailand,0.0,29.83895854841497,26.26,34.27
2015,Skipjack tuna,Thailand,0.0,29.83895854841497,26.26,34.27
2015,Yellowfin tuna,Thailand,107.056,29.83895854841497,26.26,34.27
2015,Yellowfin tuna,Thailand,2.395,29.83895854841497,26.26,34.27
2015,Indian mackerels nei,Thailand,16851.0,29.83895854841497,26.26,34.27
2015,Indian mackerels nei,Thailand,53452.0,29.83895854841497,26.26,34.27
2015,Marine fishes nei,Thailand,0.0,29.83895854841497,26.26,34.27
2015,Marine fishes nei,Thailand,86893.0,29.83895854841497,26.26,34.27
2015,Marine fishes nei,Thailand,319281.0,29.83895854841497,26.26,34.27
2015,Common squids nei,Thailand,9969.0,29.83895854841497,26.26,34.27
2015,Common squids nei,Thailand,58148.0,29.83895854841497,26.26,34.27
2016,Marine fishes nei,Cambodia,88200.0,29.79239583333333,28.59,31.8
2016,Stolephorus anchovies nei,Indonesia,78835.0,29.95907131739048,26.11,35.0
2016,Stolephorus anchovies nei,Indonesia,113007.0,29.95907131739048,26.11,35.0
2016,Kawakawa,Indonesia,41625.647,29.95907131739048,26.11,35.0
2016,Kawakawa,Indonesia,156055.0,29.95907131739048,26.11,35.0
2016,Skipjack tuna,Indonesia,80329.696,29.95907131739048,26.11,35.0
2016,Skipjack tuna,Indonesia,336455.0,29.95907131739048,26.11,35.0
2016,Yellowfin tuna,Indonesia,22653.791,29.95907131739048,26.11,35.0
2016,Yellowfin tuna,Indonesia,160418.0,29.95907131739048,26.11,35.0
2016,Scads nei,Indonesia,75000.0,29.95907131739048,26.11,35.0
2016,Scads nei,Indonesia,52563.0,29.95907131739048,26.11,35.0
2016,Short mackerel,Indonesia,98193.0,29.95907131739048,26.11,35.0
2016,Short mackerel,Indonesia,184913.0,29.95907131739048,26.11,35.0
2016,Marine fishes nei,Indonesia,51018.529,29.95907131739048,26.11,35.0
2016,Marine fishes nei,Indonesia,925855.0,29.95907131739048,26.11,35.0
2016,Common squids nei,Indonesia,45823.0,29.95907131739048,26.11,35.0
2016,Common squids nei,Indonesia,119352.0,29.95907131739048,26.11,35.0
2016,Stolephorus anchovies nei,Malaysia,5148.0,30.085139594501744,25.53,35.0
2016,Stolephorus anchovies nei,Malaysia,30879.0,30.085139594501744,25.53,35.0
2016,Kawakawa,Malaysia,6597.321,30.085139594501744,25.53,35.0
2016,Kawakawa,Malaysia,17687.0,30.085139594501744,25.53,35.0
2016,Skipjack tuna,Malaysia,0.0,30.085139594501744,25.53,35.0
2016,Skipjack tuna,Malaysia,139.558,30.085139594501744,25.53,35.0
2016,Skipjack tuna,Malaysia,3777.0,30.085139594501744,25.53,35.0
2016,Yellowfin tuna,Malaysia,125.99,30.085139594501744,25.53,35.0
2016,Yellowfin tuna,Malaysia,29.815,30.085139594501744,25.53,35.0
2016,Yellowfin tuna,Malaysia,1700.0,30.085139594501744,25.53,35.0
2016,Indian mackerels nei,Malaysia,166394.0,30.085139594501744,25.53,35.0
2016,Indian mackerels nei,Malaysia,26202.0,30.085139594501744,25.53,35.0
2016,Marine fishes nei,Malaysia,179677.378,30.085139594501744,25.53,35.0
2016,Marine fishes nei,Malaysia,141525.0,30.085139594501744,25.53,35.0
2016,Marine fishes nei,Myanmar,1143070.0,29.04151506606568,24.22,32.38
2016,Sardinellas nei,Philippines,361794.0,29.13053102113238,23.2,32.52
2016,Stolephorus anchovies nei,Philippines,55761.0,29.13053102113238,23.2,32.52
2016,Kawakawa,Philippines,36918.0,29.13053102113238,23.2,32.52
2016,Skipjack tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Skipjack tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Skipjack tuna,Philippines,119938.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Yellowfin tuna,Philippines,89330.0,29.13053102113238,23.2,32.52
2016,Scads nei,Philippines,217172.0,29.13053102113238,23.2,32.52
2016,Short mackerel,Philippines,38339.0,29.13053102113238,23.2,32.52
2016,Marine fishes nei,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Marine fishes nei,Philippines,0.0,29.13053102113238,23.2,32.52
2016,Marine fishes nei,Philippines,15769.0,29.13053102113238,23.2,32.52
2016,Common squids nei,Philippines,52119.0,29.13053102113238,23.2,32.52
2016,Skipjack tuna,Singapore,0.0,30.52909722222222,28.59,33.11
2016,Scads nei,Singapore,68.0,30.52909722222222,28.59,33.11
2016,Indian mackerels nei,Singapore,0.0,30.52909722222222,28.59,33.11
2016,Marine fishes nei,Singapore,103.0,30.52909722222222,28.59,33.11
2016,Common squids nei,Singapore,34.0,30.52909722222222,28.59,33.11
2016,Sardinellas nei,Thailand,9274.24,29.84307094292468,27.43,35.0
2016,Sardinellas nei,Thailand,63455.2,29.84307094292468,27.43,35.0
2016,Kawakawa,Thailand,9.176,29.84307094292468,27.43,35.0
2016,Kawakawa,Thailand,6220.38,29.84307094292468,27.43,35.0
2016,Kawakawa,Thailand,11265.86,29.84307094292468,27.43,35.0
2016,Skipjack tuna,Thailand,0.0,29.84307094292468,27.43,35.0
2016,Skipjack tuna,Thailand,0.0,29.84307094292468,27.43,35.0
2016,Yellowfin tuna,Thailand,0.0,29.84307094292468,27.43,35.0
2016,Yellowfin tuna,Thailand,0.0,29.84307094292468,27.43,35.0
2016,Indian mackerels nei,Thailand,4462.91,29.84307094292468,27.43,35.0
2016,Indian mackerels nei,Thailand,26657.51,29.84307094292468,27.43,35.0
2016,Marine fishes nei,Thailand,0.0,29.84307094292468,27.43,35.0
2016,Marine fishes nei,Thailand,106699.206,29.84307094292468,27.43,35.0
2016,Marine fishes nei,Thailand,282078.61,29.84307094292468,27.43,35.0
2016,Common squids nei,Thailand,14118.06,29.84307094292468,27.43,35.0
2016,Common squids nei,Thailand,72262.86,29.84307094292468,27.43,35.0
2017,Marine fishes nei,Cambodia,92419.091,29.62608630952381,28.15,31.94
2017,Stolephorus anchovies nei,Indonesia,123860.733,29.483145113756795,23.78,33.98
2017,Stolephorus anchovies nei,Indonesia,168796.196,29.483145113756795,23.78,33.98
2017,Kawakawa,Indonesia,51913.036,29.483145113756795,23.78,33.98
2017,Kawakawa,Indonesia,133250.085,29.483145113756795,23.78,33.98
2017,Skipjack tuna,Indonesia,100290.744,29.483145113756795,23.78,33.98
2017,Skipjack tuna,Indonesia,302158.0,29.483145113756795,23.78,33.98
2017,Yellowfin tuna,Indonesia,27081.393,29.483145113756795,23.78,33.98
2017,Yellowfin tuna,Indonesia,157346.0,29.483145113756795,23.78,33.98
2017,Scads nei,Indonesia,83250.334,29.483145113756795,23.78,33.98
2017,Scads nei,Indonesia,242311.377,29.483145113756795,23.78,33.98
2017,Short mackerel,Indonesia,153363.819,29.483145113756795,23.78,33.98
2017,Short mackerel,Indonesia,150000.0,29.483145113756795,23.78,33.98
2017,Marine fishes nei,Indonesia,47960.32,29.483145113756795,23.78,33.98
2017,Marine fishes nei,Indonesia,351147.004,29.483145113756795,23.78,33.98
2017,Common squids nei,Indonesia,83361.278,29.483145113756795,23.78,33.98
2017,Common squids nei,Indonesia,60393.263,29.483145113756795,23.78,33.98
2017,Stolephorus anchovies nei,Malaysia,4903.0,30.057638829448663,26.26,35.0
2017,Stolephorus anchovies nei,Malaysia,26364.0,30.057638829448663,26.26,35.0
2017,Kawakawa,Malaysia,10541.054,30.057638829448663,26.26,35.0
2017,Kawakawa,Malaysia,20675.0,30.057638829448663,26.26,35.0
2017,Skipjack tuna,Malaysia,16.202,30.057638829448663,26.26,35.0
2017,Skipjack tuna,Malaysia,18.127,30.057638829448663,26.26,35.0
2017,Skipjack tuna,Malaysia,2339.0,30.057638829448663,26.26,35.0
2017,Yellowfin tuna,Malaysia,294.26,30.057638829448663,26.26,35.0
2017,Yellowfin tuna,Malaysia,89.387,30.057638829448663,26.26,35.0
2017,Yellowfin tuna,Malaysia,969.0,30.057638829448663,26.26,35.0
2017,Indian mackerels nei,Malaysia,21847.0,30.057638829448663,26.26,35.0
2017,Indian mackerels nei,Malaysia,21106.0,30.057638829448663,26.26,35.0
2017,Marine fishes nei,Malaysia,176824.712,30.057638829448663,26.26,35.0
2017,Marine fishes nei,Malaysia,144080.0,30.057638829448663,26.26,35.0
2017,Marine fishes nei,Myanmar,1222620.0,28.911392609126988,25.68,32.52
2017,Sardinellas nei,Philippines,325419.0,29.14590056617936,22.76,32.52
2017,Stolephorus anchovies nei,Philippines,50174.0,29.14590056617936,22.76,32.52
2017,Kawakawa,Philippines,37090.0,29.14590056617936,22.76,32.52
2017,Skipjack tuna,Philippines,24.57,29.14590056617936,22.76,32.52
2017,Skipjack tuna,Philippines,119.996,29.14590056617936,22.76,32.52
2017,Skipjack tuna,Philippines,104820.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,8.0,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,8.27,29.14590056617936,22.76,32.52
2017,Yellowfin tuna,Philippines,89667.0,29.14590056617936,22.76,32.52
2017,Scads nei,Philippines,188408.0,29.14590056617936,22.76,32.52
2017,Short mackerel,Philippines,35518.0,29.14590056617936,22.76,32.52
2017,Marine fishes nei,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Marine fishes nei,Philippines,0.0,29.14590056617936,22.76,32.52
2017,Marine fishes nei,Philippines,14175.0,29.14590056617936,22.76,32.52
2017,Common squids nei,Philippines,49909.0,29.14590056617936,22.76,32.52
2017,Skipjack tuna,Singapore,1.0,30.34486111111111,28.15,32.23
2017,Scads nei,Singapore,52.0,30.34486111111111,28.15,32.23
2017,Indian mackerels nei,Singapore,0.0,30.34486111111111,28.15,32.23
2017,Marine fishes nei,Singapore,87.0,30.34486111111111,28.15,32.23
2017,Common squids nei,Singapore,32.0,30.34486111111111,28.15,32.23
2017,Sardinellas nei,Thailand,6832.42,29.87560652905074,27.13,35.0
2017,Sardinellas nei,Thailand,65263.35,29.87560652905074,27.13,35.0
2017,Kawakawa,Thailand,13.469,29.87560652905074,27.13,35.0
2017,Kawakawa,Thailand,7399.44,29.87560652905074,27.13,35.0
2017,Kawakawa,Thailand,8859.61,29.87560652905074,27.13,35.0
2017,Skipjack tuna,Thailand,0.0,29.87560652905074,27.13,35.0
2017,Skipjack tuna,Thailand,0.0,29.87560652905074,27.13,35.0
2017,Yellowfin tuna,Thailand,0.0,29.87560652905074,27.13,35.0
2017,Yellowfin tuna,Thailand,0.0,29.87560652905074,27.13,35.0
2017,Indian mackerels nei,Thailand,3604.13,29.87560652905074,27.13,35.0
2017,Indian mackerels nei,Thailand,21654.57,29.87560652905074,27.13,35.0
2017,Marine fishes nei,Thailand,0.0,29.87560652905074,27.13,35.0
2017,Marine fishes nei,Thailand,91132.15,29.87560652905074,27.13,35.0
2017,Marine fishes nei,Thailand,280007.88,29.87560652905074,27.13,35.0
2017,Common squids nei,Thailand,11700.31,29.87560652905074,27.13,35.0
2017,Common squids nei,Thailand,56352.28,29.87560652905074,27.13,35.0
2018,Marine fishes nei,Cambodia,92407.478,29.42587797619048,28.01,31.94
2018,Stolephorus anchovies nei,Indonesia,47296.061,29.34794628486321,23.2,35.0
2018,Stolephorus anchovies nei,Indonesia,118016.449,29.34794628486321,23.2,35.0
2018,Kawakawa,Indonesia,49919.741,29.34794628486321,23.2,35.0
2018,Kawakawa,Indonesia,97585.345,29.34794628486321,23.2,35.0
2018,Skipjack tuna,Indonesia,78926.38,29.34794628486321,23.2,35.0
2018,Skipjack tuna,Indonesia,291441.0,29.34794628486321,23.2,35.0
2018,Yellowfin tuna,Indonesia,22636.461,29.34794628486321,23.2,35.0
2018,Yellowfin tuna,Indonesia,215460.0,29.34794628486321,23.2,35.0
2018,Scads nei,Indonesia,157288.252,29.34794628486321,23.2,35.0
2018,Scads nei,Indonesia,352446.478,29.34794628486321,23.2,35.0
2018,Short mackerel,Indonesia,91646.409,29.34794628486321,23.2,35.0
2018,Short mackerel,Indonesia,133349.726,29.34794628486321,23.2,35.0
2018,Marine fishes nei,Indonesia,343664.766,29.34794628486321,23.2,35.0
2018,Marine fishes nei,Indonesia,766568.422,29.34794628486321,23.2,35.0
2018,Common squids nei,Indonesia,98428.186,29.34794628486321,23.2,35.0
2018,Common squids nei,Indonesia,119866.934,29.34794628486321,23.2,35.0
2018,Stolephorus anchovies nei,Malaysia,5594.0,29.854576531643925,26.41,35.0
2018,Stolephorus anchovies nei,Malaysia,18909.0,29.854576531643925,26.41,35.0
2018,Kawakawa,Malaysia,10769.878,29.854576531643925,26.41,35.0
2018,Kawakawa,Malaysia,13375.0,29.854576531643925,26.41,35.0
2018,Skipjack tuna,Malaysia,9.893,29.854576531643925,26.41,35.0
2018,Skipjack tuna,Malaysia,9.468,29.854576531643925,26.41,35.0
2018,Skipjack tuna,Malaysia,11549.0,29.854576531643925,26.41,35.0
2018,Yellowfin tuna,Malaysia,393.396,29.854576531643925,26.41,35.0
2018,Yellowfin tuna,Malaysia,52.89,29.854576531643925,26.41,35.0
2018,Yellowfin tuna,Malaysia,1430.0,29.854576531643925,26.41,35.0
2018,Indian mackerels nei,Malaysia,27738.0,29.854576531643925,26.41,35.0
2018,Indian mackerels nei,Malaysia,21077.0,29.854576531643925,26.41,35.0
2018,Marine fishes nei,Malaysia,189435.651,29.854576531643925,26.41,35.0
2018,Marine fishes nei,Malaysia,121636.0,29.854576531643925,26.41,35.0
2018,Marine fishes nei,Myanmar,1106578.0,28.839985928571327,24.66,31.94
2018,Sardinellas nei,Philippines,91696.0,28.879526414230497,22.91,33.11
2018,Stolephorus anchovies nei,Philippines,48723.0,28.879526414230497,22.91,33.11
2018,Kawakawa,Philippines,36993.0,28.879526414230497,22.91,33.11
2018,Skipjack tuna,Philippines,0.0,28.879526414230497,22.91,33.11
2018,Skipjack tuna,Philippines,0.0,28.879526414230497,22.91,33.11
